date,symbole,interval,rv,n_barres,vol_annualisee_%
2026-07-02,USDJPY=X,5m,6.595560433e-05,287,12.89217293
2026-07-02,V,5m,7.929043291e-05,77,14.1354834
2026-07-02,XOM,5m,0.0002116811942,77,23.09624665
2026-07-02,XRPUSDT,5m,0.00074565405,287,43.34798964
2026-07-02,ZW=F,5m,0.0002120835929,210,23.11818882
2026-07-02,^FCHI,5m,3.59101797e-05,101,9.51281519
2026-07-02,^GDAXI,5m,4.729434356e-05,101,10.91703924
2026-07-02,^GSPC,5m,6.687743484e-05,77,12.98195424
2026-07-02,^HSI,5m,0.0001494675857,69,19.40768703
2026-07-02,^KS11,5m,0.001034322644,71,51.05382516
2026-07-02,^N225,5m,0.0001734789417,67,20.90853732
2026-07-02,^NDX,5m,0.0002175885603,77,23.41630141
2026-07-02,^STOXX50E,5m,3.844551189e-05,101,9.842900485
2026-07-03,005930.KS,5m,0.003802635666,71,97.89096934
2026-07-03,0700.HK,5m,0.0003119839608,66,28.03925073
2026-07-03,2330.TW,5m,0.0001095295649,52,16.61368423
2026-07-03,6758.T,5m,0.0003126998859,64,28.07140382
2026-07-03,7203.T,5m,0.0001116483566,64,16.77360602
2026-07-03,9984.T,5m,0.001007983844,65,50.3995961
2026-07-03,9988.HK,5m,0.0002607444218,66,25.6334926
2026-07-03,AIR.PA,5m,0.0001244510305,101,17.7092235
2026-07-03,ASML.AS,5m,0.0001428332009,101,18.97207596
2026-07-03,AUDUSD=X,5m,8.815408468e-06,257,4.713261009
2026-07-03,BNBUSDT,5m,0.0002634472411,287,25.76600566
2026-07-03,BNP.PA,5m,9.712825839e-05,101,15.64491007
2026-07-03,BTCUSDT,5m,0.000286867171,287,26.88689776
2026-07-03,ETHUSDT,5m,0.0006693088696,287,41.06894631
2026-07-03,EURUSD=X,5m,6.056104979e-06,257,3.906582208
2026-07-03,GBPUSD=X,5m,6.849355407e-06,257,4.154560822
2026-07-03,MC.PA,5m,0.0001136584222,101,16.9239246
2026-07-03,NZDUSD=X,5m,9.765665673e-06,257,4.960794039
2026-07-03,SAN.PA,5m,7.266639106e-05,101,13.5321582
2026-07-03,SAP.DE,5m,0.0001757717137,101,21.04625189
2026-07-03,SIE.DE,5m,9.712188704e-05,101,15.64439693
2026-07-03,SOLUSDT,5m,0.0006646823115,287,40.92675683
2026-07-03,TTE.PA,5m,4.495195558e-05,101,10.6432574
2026-07-03,USDCAD=X,5m,7.878699811e-06,252,4.455819063
2026-07-03,USDCHF=X,5m,9.373396807e-06,251,4.860139911
2026-07-03,USDJPY=X,5m,1.633607702e-05,251,6.4161448
2026-07-03,XRPUSDT,5m,0.0007691014246,287,44.02426138
2026-07-03,^FCHI,5m,1.745287858e-05,101,6.631836398
2026-07-03,^GDAXI,5m,2.388559403e-05,101,7.75833081
2026-07-03,^HSI,5m,6.881845602e-05,69,13.16899803
2026-07-03,^KS11,5m,0.002691024646,71,82.34914759
2026-07-03,^N225,5m,0.000276364273,67,26.39011118
2026-07-03,^STOXX50E,5m,1.856350271e-05,101,6.839592593
2026-07-04,BNBUSDT,5m,0.0002100030138,287,23.00451249
2026-07-04,BTCUSDT,5m,0.0001888564187,287,21.81554893
2026-07-04,ETHUSDT,5m,0.0004425220875,287,33.39394646
2026-07-04,SOLUSDT,5m,0.0005712545881,287,37.94155456
2026-07-04,XRPUSDT,5m,0.0009360052171,287,48.56679058
2026-07-05,BNBUSDT,5m,0.0004524838669,287,33.76772637
2026-07-05,BTCUSDT,5m,0.0001871406854,287,21.71622728
2026-07-05,ETHUSDT,5m,0.0003814541386,287,31.00426469
2026-07-05,SOLUSDT,5m,0.0004682909488,287,34.35248449
2026-07-05,XRPUSDT,5m,0.0005104675606,287,35.86611566
2026-07-06,005930.KS,5m,0.002337998929,71,76.75778332
2026-07-06,0700.HK,5m,0.001079192429,66,52.14944793
2026-07-06,2330.TW,5m,0.0002080945203,52,22.89974216
2026-07-06,6758.T,5m,0.0001381604711,65,18.65916362
2026-07-06,7203.T,5m,0.0002007187478,65,22.49024777
2026-07-06,9984.T,5m,0.0004724055357,66,34.5030716
2026-07-06,9988.HK,5m,0.0007325728504,66,42.96607479
2026-07-06,AAPL,5m,7.596461641e-05,77,13.83585319
2026-07-06,AIR.PA,5m,0.0001320014887,101,18.23852383
2026-07-06,AMZN,5m,0.0001514647464,77,19.5369179
2026-07-06,ASML.AS,5m,0.0003660557207,101,30.37203345
2026-07-06,AUDUSD=X,5m,1.157347807e-05,287,5.400478194
2026-07-06,BNBUSDT,5m,0.0005549898127,287,37.39751767
2026-07-06,BNP.PA,5m,5.332912931e-05,101,11.59264447
2026-07-06,BTCUSDT,5m,0.0007762859678,287,44.22940921
2026-07-06,BZ=F,5m,0.001767681404,251,66.74246878
2026-07-06,CC=F,5m,0.001444327599,104,60.32997224
2026-07-06,CL=F,5m,0.0006895171893,275,41.68432939
2026-07-06,COST,5m,0.0001084993554,77,16.53536741
2026-07-06,ETHUSDT,5m,0.001159734211,287,54.0604311
2026-07-06,EURUSD=X,5m,6.832460235e-06,287,4.149433671
2026-07-06,GBPUSD=X,5m,7.991300808e-06,287,4.487546995
2026-07-06,GC=F,5m,0.0001413505896,275,18.87335385
2026-07-06,GOOGL,5m,0.0001354159331,77,18.47290317
2026-07-06,HG=F,5m,0.0004912286822,274,35.18375022
2026-07-06,JPM,5m,8.808463177e-05,77,14.89876747
2026-07-06,KC=F,5m,0.007897862766,110,141.0766252
2026-07-06,KO,5m,0.0001250583505,77,17.75238134
2026-07-06,MC.PA,5m,0.0001526270921,101,19.61173812
2026-07-06,META,5m,0.0003600125051,77,30.12028408
2026-07-06,MSFT,5m,0.000309986947,77,27.94936683
2026-07-06,NG=F,5m,0.003296759439,274,91.14731913
2026-07-06,NVDA,5m,0.000153715645,77,19.68155038
2026-07-06,NZDUSD=X,5m,1.633424063e-05,287,6.415784159
2026-07-06,PG,5m,0.000168416703,77,20.60121578
2026-07-06,SAN.PA,5m,0.0002024045642,101,22.58449694
2026-07-06,SAP.DE,5m,0.000193388974,101,22.07578344
2026-07-06,SI=F,5m,0.001926460625,275,69.67553928
2026-07-06,SIE.DE,5m,7.211609632e-05,101,13.48082203
2026-07-06,SOLUSDT,5m,0.001316559922,287,57.59974829
2026-07-06,TSLA,5m,0.0005605949962,77,37.5858935
2026-07-06,TTE.PA,5m,5.354219413e-05,101,11.61577932
2026-07-06,UNH,5m,0.0001822494909,77,21.43055569
2026-07-06,USDCAD=X,5m,9.2506538e-06,287,4.828213705
2026-07-06,USDCHF=X,5m,1.185704187e-05,287,5.466236869
2026-07-06,USDJPY=X,5m,6.356534585e-06,287,4.002307729
2026-07-06,V,5m,0.0003897161842,77,31.33823199
2026-07-06,XOM,5m,0.000112365544,77,16.82739347
2026-07-06,XRPUSDT,5m,0.001154266442,287,53.93284188
2026-07-06,ZW=F,5m,0.0002043759665,210,22.69421591
2026-07-06,^FCHI,5m,1.991038981e-05,101,7.083373654
2026-07-06,^GDAXI,5m,1.866044651e-05,101,6.85742847
2026-07-06,^GSPC,5m,1.033907742e-05,77,5.104358441
2026-07-06,^HSI,5m,0.0001520846936,69,19.5768595
2026-07-06,^KS11,5m,0.001695814243,71,65.3716444
2026-07-06,^N225,5m,0.000267953963,67,25.98545722
2026-07-06,^NDX,5m,4.552072568e-05,77,10.71037948
2026-07-06,^STOXX50E,5m,1.659802159e-05,101,6.4673808
2026-07-07,005930.KS,5m,0.001941266905,66,69.94278091
2026-07-07,0700.HK,5m,0.000442406132,66,33.38957102
2026-07-07,2330.TW,5m,0.0002697363852,52,26.07174123
2026-07-07,6758.T,5m,0.0002106603212,64,23.04048631
2026-07-07,7203.T,5m,0.0001830198162,65,21.47579886
2026-07-07,9984.T,5m,0.0006830009335,64,41.48689374
2026-07-07,9988.HK,5m,0.0008460562957,66,46.17425544
2026-07-07,AAPL,5m,0.0001287871297,77,18.01509275
2026-07-07,AIR.PA,5m,0.0002394727638,101,24.56565417
2026-07-07,AMZN,5m,0.0002878145759,77,26.93125937
2026-07-07,ASML.AS,5m,0.0005606371557,101,37.5873068
2026-07-07,AUDUSD=X,5m,1.495822718e-05,287,6.139603611
2026-07-07,BNBUSDT,5m,0.0003177724566,287,28.29817292
2026-07-07,BNP.PA,5m,0.0001514163765,101,19.53379812
2026-07-07,BTCUSDT,5m,0.0004528563554,287,33.78162246
2026-07-07,BZ=F,5m,0.0005412638203,264,36.93216521
2026-07-07,CC=F,5m,0.002111893278,104,72.9518407
2026-07-07,CL=F,5m,0.0006293216392,275,39.82324109
2026-07-07,COST,5m,0.0002008875422,77,22.49970236
2026-07-07,ETHUSDT,5m,0.0007016591595,287,42.04974533
2026-07-07,EURUSD=X,5m,7.891297401e-06,287,4.45937994
2026-07-07,GBPUSD=X,5m,9.297415632e-06,287,4.840401574
2026-07-07,GC=F,5m,0.0001599941192,275,20.07947162
2026-07-07,GOOGL,5m,0.0001616029355,77,20.18017337
2026-07-07,HG=F,5m,0.0001937962962,274,22.09901958
2026-07-07,JPM,5m,5.09483439e-05,77,11.33092347
2026-07-07,KC=F,5m,0.00279962297,110,83.99434436
2026-07-07,KO,5m,0.0002244664375,77,23.78351157
2026-07-07,MC.PA,5m,0.000205463588,101,22.75452135
2026-07-07,META,5m,0.0004394273406,77,33.27697249
2026-07-07,MSFT,5m,0.0002784415359,77,26.48910475
2026-07-07,NG=F,5m,0.0007960721559,274,44.78952816
2026-07-07,NVDA,5m,0.0002555665122,77,25.37769908
2026-07-07,NZDUSD=X,5m,2.071933258e-05,287,7.225836845
2026-07-07,PG,5m,0.0001754839551,77,21.02901726
2026-07-07,SAN.PA,5m,0.0001427519503,101,18.96667906
2026-07-07,SAP.DE,5m,0.0002308596447,101,24.11983218
2026-07-07,SI=F,5m,0.0007531787231,275,43.56616098
2026-07-07,SIE.DE,5m,0.0001841887348,101,21.54427097
2026-07-07,SOLUSDT,5m,0.0007957826963,287,44.78138446
2026-07-07,TSLA,5m,0.000421742003,77,32.60045778
2026-07-07,TTE.PA,5m,0.0001106757765,101,16.70038793
2026-07-07,UNH,5m,0.0001189463181,77,17.31313726
2026-07-07,USDCAD=X,5m,1.016274095e-05,287,5.060642962
2026-07-07,USDCHF=X,5m,1.495164672e-05,287,6.138252987
2026-07-07,USDJPY=X,5m,1.10825105e-05,287,5.284687924
2026-07-07,V,5m,0.0002954162807,77,27.28459322
2026-07-07,XOM,5m,0.0001768825615,77,21.11265154
2026-07-07,XRPUSDT,5m,0.0005795679862,287,38.21663676
2026-07-07,ZW=F,5m,0.0002140106321,207,23.22297985
2026-07-07,^FCHI,5m,2.790984651e-05,101,8.386466074
2026-07-07,^GDAXI,5m,3.135074694e-05,101,8.888412811
2026-07-07,^GSPC,5m,1.903723471e-05,77,6.926314422
2026-07-07,^HSI,5m,0.0001102082497,69,16.66507693
2026-07-07,^KS11,5m,0.001253643661,71,56.20660125
2026-07-07,^N225,5m,0.0001624271727,67,20.23157125
2026-07-07,^NDX,5m,8.608478257e-05,77,14.7286677
2026-07-07,^STOXX50E,5m,2.13673155e-05,101,7.337958508
2026-07-08,005930.KS,5m,0.003261625767,71,90.66033826
2026-07-08,0700.HK,5m,0.0008175490511,66,45.38968615
2026-07-08,2330.TW,5m,0.0001935595026,52,22.08551441
2026-07-08,6758.T,5m,0.0005502283054,64,37.23674703
2026-07-08,7203.T,5m,0.0001217550383,64,17.51635511
2026-07-08,9984.T,5m,0.001075675365,64,52.06440165
2026-07-08,9988.HK,5m,0.001744080245,66,66.29541625
2026-07-08,AAPL,5m,0.0001462838117,77,19.19987514
2026-07-08,AIR.PA,5m,0.000268755838,101,26.02431002
2026-07-08,AMZN,5m,0.0002088263715,77,22.93997507
2026-07-08,ASML.AS,5m,0.000668304353,101,41.03811606
2026-07-08,AUDUSD=X,5m,3.971065469e-05,287,10.00354186
2026-07-08,BNBUSDT,5m,0.0004456728115,287,33.5126168
2026-07-08,BNP.PA,5m,0.0003107728531,101,27.98477425
2026-07-08,BTCUSDT,5m,0.0004961095602,287,35.35811211
2026-07-08,BZ=F,5m,0.00138841731,267,59.15075334
2026-07-08,CC=F,5m,0.002219330056,104,74.78443516
2026-07-08,CL=F,5m,0.001485332951,275,61.18038114
2026-07-08,COST,5m,0.0002022002773,77,22.57309679
2026-07-08,ETHUSDT,5m,0.0007103647477,287,42.30979986
2026-07-08,EURUSD=X,5m,1.330039977e-05,287,5.789387482
2026-07-08,GBPUSD=X,5m,1.658898454e-05,287,6.465619927
2026-07-08,GC=F,5m,0.0003128049967,275,28.07612138
2026-07-08,GOOGL,5m,0.0001361209619,77,18.52092935
2026-07-08,HG=F,5m,0.0002135951689,273,23.20042727
2026-07-08,JPM,5m,0.0001101553736,77,16.66107864
2026-07-08,KC=F,5m,0.003528990531,110,94.30300174
2026-07-08,KO,5m,0.0001379409511,77,18.64433417
2026-07-08,MC.PA,5m,0.000339534386,101,29.25109661
2026-07-08,META,5m,0.0001803793403,77,21.32031748
2026-07-08,MSFT,5m,0.0001164623571,77,17.131408
2026-07-08,NG=F,5m,0.0006075386231,273,39.12796098
2026-07-08,NVDA,5m,0.0004227653004,77,32.63998402
2026-07-08,NZDUSD=X,5m,6.635969094e-05,287,12.93160551
2026-07-08,PG,5m,0.0001417978364,77,18.90318883
2026-07-08,SAN.PA,5m,0.0001013885511,101,15.98434074
2026-07-08,SAP.DE,5m,0.0002495325477,101,25.0763239
2026-07-08,SI=F,5m,0.001274678894,275,56.67619265
2026-07-08,SIE.DE,5m,0.0002423726995,101,24.71394754
2026-07-08,SOLUSDT,5m,0.0008485746295,287,46.2429245
2026-07-08,TSLA,5m,0.0003347827742,77,29.04569832
2026-07-08,TTE.PA,5m,0.0004386068535,101,33.24589104
2026-07-08,UNH,5m,0.0001683138631,77,20.59492498
2026-07-08,USDCAD=X,5m,1.161122635e-05,287,5.409278177
2026-07-08,USDCHF=X,5m,2.194980331e-05,287,7.437304912
2026-07-08,USDJPY=X,5m,6.957585217e-06,287,4.187256231
2026-07-08,V,5m,0.0001338261528,77,18.36414727
2026-07-08,XOM,5m,0.0002607326874,77,25.6329158
2026-07-08,XRPUSDT,5m,0.0005825546148,287,38.31497918
2026-07-08,ZW=F,5m,0.0002684467076,210,26.00933877
2026-07-08,^FCHI,5m,7.738794083e-05,101,13.9648706
2026-07-08,^GDAXI,5m,9.904438913e-05,101,15.79847653
2026-07-08,^GSPC,5m,2.886649204e-05,77,8.528983524
2026-07-08,^HSI,5m,0.0001196727047,69,17.3659211
2026-07-08,^KS11,5m,0.002449222451,71,78.56233561
2026-07-08,^N225,5m,0.0002653788161,67,25.86029034
2026-07-08,^NDX,5m,9.090636051e-05,77,15.13552207
2026-07-08,^STOXX50E,5m,9.310461579e-05,101,15.31742902
2026-07-09,005930.KS,5m,0.002501887471,71,79.40249635
2026-07-09,0700.HK,5m,0.0008155294161,67,45.3335872
2026-07-09,2330.TW,5m,0.0002018018273,52,22.55084488
2026-07-09,6758.T,5m,0.0001426360138,64,18.95897557
2026-07-09,7203.T,5m,6.632699968e-05,64,12.92841983
2026-07-09,9984.T,5m,0.0009891679971,64,49.92698021
2026-07-09,9988.HK,5m,0.001273269208,66,56.64484445
2026-07-09,AAPL,5m,0.0001182076386,77,17.25929458
2026-07-09,AIR.PA,5m,0.0001598820003,101,20.07243485
2026-07-09,AMZN,5m,0.000253809964,77,25.29033628
2026-07-09,ASML.AS,5m,0.0003151308086,101,28.18030585
2026-07-09,AUDUSD=X,5m,1.283775533e-05,287,5.687806557
2026-07-09,BNBUSDT,5m,0.0002879103193,287,26.93573843
2026-07-09,BNP.PA,5m,9.032401231e-05,101,15.08696494
2026-07-09,BTCUSDT,5m,0.0004524136936,287,33.76510785
2026-07-09,BZ=F,5m,0.0008126900346,261,45.25460073
2026-07-09,CC=F,5m,0.002098703741,104,72.72367859
2026-07-09,CL=F,5m,0.000814098681,275,45.29380395
2026-07-09,COST,5m,0.0001503951805,77,19.46781588
2026-07-09,ETHUSDT,5m,0.0005250399071,287,36.37444936
2026-07-09,EURUSD=X,5m,9.584406388e-06,287,4.91454007
2026-07-09,GBPUSD=X,5m,1.040969497e-05,287,5.121760569
2026-07-09,GC=F,5m,0.00013770066,275,18.62808802
2026-07-09,GOOGL,5m,0.0002457343671,77,24.88474643
2026-07-09,HG=F,5m,0.0001344565825,272,18.40735146
2026-07-09,JPM,5m,8.900976714e-05,77,14.9768025
2026-07-09,KC=F,5m,0.003558045256,110,94.69041158
2026-07-09,KO,5m,0.0001244869844,77,17.71178141
2026-07-09,MC.PA,5m,0.0001303057058,101,18.12099276
2026-07-09,META,5m,0.0007226805469,77,42.67499242
2026-07-09,MSFT,5m,0.0001361929504,77,18.52582616
2026-07-09,NG=F,5m,0.0007671841067,274,43.96935238
2026-07-09,NVDA,5m,0.0002700458641,77,26.0866935
2026-07-09,NZDUSD=X,5m,2.079714467e-05,287,7.239392556
2026-07-09,PG,5m,9.94281262e-05,77,15.82905171
2026-07-09,SAN.PA,5m,0.000539855842,101,36.88409849
2026-07-09,SAP.DE,5m,0.0003080011193,101,27.85969886
2026-07-09,SI=F,5m,0.0005054655632,274,35.68995964
2026-07-09,SIE.DE,5m,0.0001407478865,101,18.83307394
2026-07-09,SOLUSDT,5m,0.0007037132373,287,42.11124978
2026-07-09,TSLA,5m,0.000501686111,77,35.55627933
2026-07-09,TTE.PA,5m,7.76868885e-05,101,13.99181757
2026-07-09,UNH,5m,0.0001333245333,77,18.32969787
2026-07-09,USDCAD=X,5m,8.660343959e-06,287,4.67162357
2026-07-09,USDCHF=X,5m,1.926521151e-05,287,6.967663382
2026-07-09,USDJPY=X,5m,3.84247189e-06,287,3.111756604
2026-07-09,V,5m,9.912494398e-05,77,15.80489984
2026-07-09,XOM,5m,8.212869827e-05,77,14.38625454
2026-07-09,XRPUSDT,5m,0.0004548158378,287,33.8546291
2026-07-09,ZW=F,5m,0.0002468820701,209,24.94279088
2026-07-09,^FCHI,5m,2.540649793e-05,101,8.001523278
2026-07-09,^GDAXI,5m,3.718628224e-05,101,9.680363178
2026-07-09,^GSPC,5m,1.937551891e-05,77,6.98758239
2026-07-09,^HSI,5m,0.0001513134953,69,19.52716078
2026-07-09,^KS11,5m,0.001803612225,71,67.41737763
2026-07-09,^N225,5m,0.0002328872089,67,24.22551891
2026-07-09,^NDX,5m,6.874875806e-05,77,13.16232769
2026-07-09,^STOXX50E,5m,2.832740649e-05,101,8.448968243
2026-07-10,005930.KS,5m,0.001271306803,71,56.60117618
2026-07-10,0700.HK,5m,0.0007524597583,66,43.54536245
2026-07-10,6758.T,5m,0.0001244061969,64,17.70603333
2026-07-10,7203.T,5m,8.617775677e-05,65,14.73661925
2026-07-10,9984.T,5m,0.0009878797256,64,49.89445769
2026-07-10,9988.HK,5m,0.0009345041907,66,48.52783285
2026-07-10,AAPL,5m,5.95745976e-05,77,12.2526726
2026-07-10,AIR.PA,5m,0.0001323656668,101,18.26366558
2026-07-10,AMZN,5m,0.000172352538,77,20.84054692
2026-07-10,ASML.AS,5m,0.0004299843544,101,32.91748127
2026-07-10,AUDUSD=X,5m,1.319074942e-05,257,5.765473834
2026-07-10,BNBUSDT,5m,0.0002127500242,287,23.15448253
2026-07-10,BNP.PA,5m,7.692824798e-05,101,13.92333239
2026-07-10,BTCUSDT,5m,0.0002545057353,287,25.32497686
2026-07-10,BZ=F,5m,0.0005332935746,250,36.65923905
2026-07-10,CC=F,5m,0.002489087145,104,79.19911367
2026-07-10,CL=F,5m,0.0005586740479,251,37.52144188
2026-07-10,COST,5m,6.464048171e-05,77,12.76299392
2026-07-10,ETHUSDT,5m,0.0005097632761,287,35.84136515
2026-07-10,EURUSD=X,5m,7.141928162e-06,257,4.242364785
2026-07-10,GBPUSD=X,5m,8.785957667e-06,257,4.705381315
2026-07-10,GC=F,5m,0.0001383665418,251,18.6730738
2026-07-10,GOOGL,5m,7.263258745e-05,77,13.52901032
2026-07-10,HG=F,5m,0.0001209496366,251,17.45832421
2026-07-10,JPM,5m,0.0001033902825,77,16.14136028
2026-07-10,KC=F,5m,0.004336365322,110,104.5353558
2026-07-10,KO,5m,6.373091328e-05,77,12.67288055
2026-07-10,MC.PA,5m,0.0001380293876,101,18.65030983
2026-07-10,META,5m,0.0006807859396,77,41.41956745
2026-07-10,MSFT,5m,0.0001476652524,77,19.29031975
2026-07-10,NG=F,5m,0.0006780411375,251,41.33598513
2026-07-10,NVDA,5m,0.0004376372401,77,33.20912292
2026-07-10,NZDUSD=X,5m,1.711818086e-05,257,6.567938472
2026-07-10,PG,5m,0.000106031405,77,16.34622711
2026-07-10,SAN.PA,5m,0.0001540907425,101,19.70554924
2026-07-10,SAP.DE,5m,0.0002264911153,101,23.89053391
2026-07-10,SI=F,5m,0.0005671087179,250,37.80362376
2026-07-10,SIE.DE,5m,0.000120502687,101,17.42603716
2026-07-10,SOLUSDT,5m,0.0005183160514,287,36.14078651
2026-07-10,TSLA,5m,0.0004859967558,77,34.99588297
2026-07-10,TTE.PA,5m,6.846885083e-05,101,13.13550548
2026-07-10,UNH,5m,0.0001291543411,77,18.04075773
2026-07-10,USDCAD=X,5m,9.247161472e-06,253,4.827302239
2026-07-10,USDCHF=X,5m,1.304609816e-05,252,5.733774269
2026-07-10,USDJPY=X,5m,1.907445741e-05,251,6.93308248
2026-07-10,V,5m,0.0001073653166,77,16.44872633
2026-07-10,XOM,5m,8.712496006e-05,77,14.81738504
2026-07-10,XRPUSDT,5m,0.0003515781231,287,29.7653636
2026-07-10,ZW=F,5m,0.0004918585368,210,35.20629933
2026-07-10,^FCHI,5m,3.626852918e-05,101,9.560161794
2026-07-10,^GDAXI,5m,4.820452788e-05,101,11.02158837
2026-07-10,^GSPC,5m,1.735477417e-05,77,6.613171017
2026-07-10,^HSI,5m,0.0001025280749,69,16.07391517
2026-07-10,^KS11,5m,0.0005767312548,71,38.12299519
2026-07-10,^N225,5m,9.142371891e-05,67,15.17852996
2026-07-10,^NDX,5m,5.15552327e-05,77,11.39820979
2026-07-10,^STOXX50E,5m,3.95618447e-05,101,9.984780851
2026-07-11,BNBUSDT,5m,0.0001237966822,287,17.66260567
2026-07-11,BTCUSDT,5m,0.0001170465481,287,17.17432098
2026-07-11,ETHUSDT,5m,0.0002921958342,287,27.13546576
2026-07-11,SOLUSDT,5m,0.0002983501092,287,27.41974243
2026-07-11,XRPUSDT,5m,0.0002152917976,287,23.29238781
2026-07-12,BNBUSDT,5m,0.0001920011856,287,21.99643125
2026-07-12,BTCUSDT,5m,0.0001132696402,287,16.89495467
2026-07-12,ETHUSDT,5m,0.0003050457037,287,27.72571321
2026-07-12,SOLUSDT,5m,0.0003642329416,287,30.29632012
2026-07-12,XRPUSDT,5m,0.0002671854185,287,25.94816477
2026-07-13,005930.KS,5m,0.002775199726,66,83.62716849
2026-07-13,0700.HK,5m,0.0004380738241,66,33.22568339
2026-07-13,2330.TW,5m,0.0001944977646,52,22.13897845
2026-07-13,6758.T,5m,0.0001376141416,65,18.62223501
2026-07-13,7203.T,5m,5.2182946e-05,65,11.46738959
2026-07-13,9984.T,5m,0.000982739209,65,49.76447334
2026-07-13,9988.HK,5m,0.000858314766,66,46.50756079
2026-07-13,AAPL,5m,0.0001314059811,77,18.19733696
2026-07-13,AIR.PA,5m,0.0001828692597,101,21.46696379
2026-07-13,AMZN,5m,0.0002667764498,77,25.92829832
2026-07-13,ASML.AS,5m,0.0005441133892,101,37.0292552
2026-07-13,AUDUSD=X,5m,1.588426075e-05,287,6.326795167
2026-07-13,BNBUSDT,5m,0.0003436700806,287,29.42870373
2026-07-13,BNP.PA,5m,0.0001040885304,101,16.19577404
2026-07-13,BTCUSDT,5m,0.0003875422207,287,31.25070233
2026-07-13,BZ=F,5m,0.001139349863,272,53.58322177
2026-07-13,CC=F,5m,0.004380409598,104,105.0648951
2026-07-13,CL=F,5m,0.001235980947,275,55.80924642
2026-07-13,COST,5m,8.629774776e-05,77,14.74687507
2026-07-13,ETHUSDT,5m,0.0008246228247,287,45.58562842
2026-07-13,EURUSD=X,5m,9.869949495e-06,287,4.987210917
2026-07-13,GBPUSD=X,5m,1.218049801e-05,287,5.540293762
2026-07-13,GC=F,5m,0.0001796736339,275,21.27857038
2026-07-13,GOOGL,5m,0.0001507451515,77,19.4904536
2026-07-13,HG=F,5m,0.0001694229077,272,20.66266506
2026-07-13,JPM,5m,0.0001306582572,77,18.14549002
2026-07-13,KC=F,5m,0.0050082522,110,112.3423141
2026-07-13,KO,5m,9.183300083e-05,77,15.21246732
2026-07-13,MC.PA,5m,0.0001505496746,101,19.47781251
2026-07-13,META,5m,0.0008103559156,77,45.18956635
2026-07-13,MSFT,5m,0.0001989236138,77,22.38945079
2026-07-13,NG=F,5m,0.0005620438294,275,37.63443171
2026-07-13,NVDA,5m,0.0003318291621,77,28.91728702
2026-07-13,NZDUSD=X,5m,2.868124023e-05,287,8.501571936
2026-07-13,PG,5m,0.0001436089123,77,19.02352383
2026-07-13,SAN.PA,5m,0.0002108836666,101,23.05269702
2026-07-13,SAP.DE,5m,0.000424403642,101,32.7031677
2026-07-13,SI=F,5m,0.0007024859412,275,42.07451214
2026-07-13,SIE.DE,5m,0.0001358825373,101,18.50470194
2026-07-13,SOLUSDT,5m,0.0007424506505,287,43.25477591
2026-07-13,TSLA,5m,0.0003725284609,77,30.63938187
2026-07-13,TTE.PA,5m,8.925138343e-05,101,14.99711593
2026-07-13,UNH,5m,0.0001700124242,77,20.69858229
2026-07-13,USDCAD=X,5m,9.16206674e-06,287,4.805039873
2026-07-13,USDCHF=X,5m,1.615695243e-05,287,6.380871423
2026-07-13,USDJPY=X,5m,8.639451516e-06,287,4.665985193
2026-07-13,V,5m,0.000125011398,77,17.74904851
2026-07-13,XOM,5m,0.0001387366577,77,18.69803138
2026-07-13,XRPUSDT,5m,0.0005805504482,287,38.24901475
2026-07-13,ZW=F,5m,0.0003441914042,209,29.45101592
2026-07-13,^FCHI,5m,3.319184106e-05,101,9.145678732
2026-07-13,^GDAXI,5m,4.088830812e-05,101,10.15078994
2026-07-13,^GSPC,5m,2.579135076e-05,77,8.061898283
2026-07-13,^HSI,5m,0.000102274856,69,16.05405361
2026-07-13,^KS11,5m,0.001609716962,71,63.69055459
2026-07-13,^N225,5m,0.0002195224444,67,23.52013095
2026-07-13,^NDX,5m,7.740396545e-05,77,13.96631637
2026-07-13,^STOXX50E,5m,3.400708638e-05,101,9.25731374
2026-07-14,005930.KS,5m,0.00494794929,71,111.6639253
2026-07-14,0700.HK,5m,0.000319707897,66,28.38421921
2026-07-14,2330.TW,5m,0.0002755958037,52,26.35339495
2026-07-14,6758.T,5m,9.611446926e-05,64,15.56304798
2026-07-14,7203.T,5m,6.966166155e-05,64,13.24942969
2026-07-14,9984.T,5m,0.002909051816,64,85.62015287
2026-07-14,9988.HK,5m,0.0008791756091,66,47.06933752
2026-07-14,AAPL,5m,0.0001353179801,77,18.46622078
2026-07-14,AIR.PA,5m,0.0001862226872,101,21.66289851
2026-07-14,AMZN,5m,0.0001946131312,77,22.14554336
2026-07-14,ASML.AS,5m,0.0006149275863,101,39.36518154
2026-07-14,AUDUSD=X,5m,3.801835856e-05,287,9.788067408
2026-07-14,BNBUSDT,5m,0.0002466425292,287,24.93068739
2026-07-14,BNP.PA,5m,0.0001556186037,101,19.80300182
2026-07-14,BTCUSDT,5m,0.0004142256242,287,32.30864548
2026-07-14,BZ=F,5m,0.001595553159,267,63.40973081
2026-07-14,CC=F,5m,0.002885121966,104,85.26727013
2026-07-14,CL=F,5m,0.001676463171,275,64.99759372
2026-07-14,COST,5m,6.626920771e-05,77,12.92278621
2026-07-14,ETHUSDT,5m,0.0007830817539,287,44.42258457
2026-07-14,EURUSD=X,5m,2.519329205e-05,287,7.967879013
